,abdt,tg,inuidur1,female,black,hispanic,othrace,dep,q1,q2,q3,q4,q5,q6,agelt35,agegt54,durable,nondurable,lusd,husd,muld
307,10817,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
308,10600,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
309,10796,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
310,10796,1,28,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
311,10712,2,22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
312,10866,2,27,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
313,10579,4,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
314,10859,3,27,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
315,10733,4,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
316,10663,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
317,10593,6,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
318,10733,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
319,10803,0,19,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
320,10845,0,1,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
321,10698,5,18,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
322,10656,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
323,10831,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
324,10621,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
325,10677,6,18,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
326,10600,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
327,10698,1,30,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
328,10768,5,27,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
329,10544,6,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
330,10551,0,18,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
331,10593,3,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
332,10684,3,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
333,10418,3,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
334,10677,0,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
335,10663,2,14,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0
336,10747,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
337,10789,4,11,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
338,10607,2,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
339,10866,5,23,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
340,10572,3,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
341,10481,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
342,10565,6,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
343,10712,2,13,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
344,10523,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
345,10558,2,27,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
346,10768,2,15,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
347,10579,1,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
348,10579,2,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
349,10712,6,12,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
350,10691,3,13,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
351,10866,1,27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
352,10796,0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
353,10775,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
354,10523,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1
355,10551,5,26,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1
356,10873,1,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
357,10761,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
358,10663,5,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
359,10698,2,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
360,10593,0,5,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
361,10859,0,10,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0
362,10537,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
363,10642,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
364,10866,4,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
365,10544,4,22,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
366,10698,4,27,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1
367,10747,5,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
368,10544,5,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
369,10789,3,29,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
370,10845,3,24,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
371,10831,0,8,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
372,10880,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
373,10775,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
374,10880,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
375,10838,0,19,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
376,10775,3,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
377,10488,6,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
378,10530,3,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
379,10537,5,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
380,10649,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
381,10761,0,6,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0
382,10817,5,20,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
383,10691,0,9,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
384,10544,3,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
385,10810,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
386,10817,4,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
387,10810,4,27,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1
388,10628,3,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
389,10866,1,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
390,10831,5,27,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
391,10691,1,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
392,10873,5,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
393,10866,5,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
394,10859,0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
395,10565,3,12,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
396,10796,3,28,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
397,10768,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
398,10649,0,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
399,10866,5,31,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
400,10719,0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
401,10551,5,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
402,10782,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
403,10775,4,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
404,10684,0,23,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
405,10866,5,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1
406,10852,2,2,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
407,10726,5,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
408,10649,2,23,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
409,10740,6,14,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
410,10838,4,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
411,10537,4,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
412,10572,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
413,10852,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
414,10873,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
415,10880,1,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
416,10628,4,21,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0
417,10544,6,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
418,10817,0,27,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
419,10831,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
420,10698,0,27,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
421,10614,5,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
422,10740,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
423,10684,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
424,10565,3,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
425,10698,5,27,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
426,10726,0,17,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
427,10516,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
428,10691,2,27,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
429,10656,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
430,10831,0,27,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
431,10635,6,27,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
432,10726,0,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
433,10579,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
434,10572,2,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
435,10810,2,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
436,10733,3,26,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0
437,10600,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
438,10642,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
439,10530,6,27,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
440,10733,1,22,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
441,10656,0,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
442,10698,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
443,10824,4,27,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
444,10754,2,10,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
445,10852,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
446,10593,0,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
447,10670,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
448,10684,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
449,10614,4,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
450,10649,6,27,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
451,10817,1,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
452,10831,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0
453,10768,2,27,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
454,10544,5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
455,10530,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
456,10565,2,20,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
457,10530,5,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
458,10530,1,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
459,10516,0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
460,10572,5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
461,10593,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
462,10810,1,7,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
463,10663,4,16,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
464,10775,3,27,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
465,10558,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
466,10880,1,23,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
467,10705,5,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
468,10530,6,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
469,10481,4,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
470,10607,1,17,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
471,10635,4,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
472,10628,3,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
473,10691,5,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
474,10747,5,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
475,10838,1,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0
476,10733,6,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
477,10684,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
478,10537,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
479,10782,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
480,10852,3,14,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0
481,10852,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
482,10880,5,5,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0
483,10579,0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
484,10852,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
485,10712,6,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
486,10544,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
487,10768,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0
488,10523,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
489,10530,5,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
490,10670,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0
491,10628,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
492,10866,5,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
493,10523,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
494,10747,4,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
495,10691,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
496,10803,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
497,10523,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
498,10663,6,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
499,10803,0,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
500,10705,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
501,10635,0,28,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
502,10656,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
503,10698,2,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
504,10670,5,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
505,10530,5,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
506,10691,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
507,10845,0,44,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
508,10607,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
509,10775,1,26,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
510,10796,0,27,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
511,10866,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
512,10656,3,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0
513,10880,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
514,10579,1,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
515,10593,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
516,10565,0,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
517,10803,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
518,10789,3,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
519,10656,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
520,10817,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
521,10607,3,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
522,10796,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
523,10761,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
524,10803,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
525,10572,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
526,10663,6,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
527,10537,2,23,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
528,10551,4,13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
529,10733,2,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
530,10579,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0
531,10796,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
532,10831,2,12,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0
533,10649,5,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
534,10551,0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
535,10719,3,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
536,10796,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0
537,10880,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
538,10733,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
539,10579,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
540,10558,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
541,10719,4,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
542,10754,4,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
543,10726,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
544,10593,1,18,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1
545,10635,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
546,10838,0,7,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0
547,10775,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
548,10558,5,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
549,10579,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
550,10719,6,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
551,10642,1,26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
552,10747,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
553,10761,2,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
554,10593,5,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
555,10670,2,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
556,10677,4,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
557,10866,0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
558,10789,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
559,10866,5,27,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
560,10831,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
561,10740,0,27,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
562,10789,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
563,10831,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
564,10866,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
565,10705,0,27,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
566,10593,0,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
567,10621,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
568,10523,5,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
569,10572,3,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
570,10866,5,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
571,10838,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
572,10565,0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
573,10726,2,27,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0
574,10866,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
575,10831,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
576,10705,3,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
577,10558,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
578,10558,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
579,10530,5,6,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
580,10579,2,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
581,10607,0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
582,10838,5,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
583,10635,6,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
584,10656,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
585,10789,2,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
586,10705,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
587,10677,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
588,10656,3,14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
589,10523,3,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
590,10523,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
591,10621,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
592,10726,0,4,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0
593,10642,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
594,10544,1,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
595,10649,2,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
596,10649,1,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
597,10747,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
598,10719,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
599,10551,4,13,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
600,10530,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
601,10642,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1
602,10677,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
603,10635,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
604,10733,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
605,10537,2,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
606,10551,3,15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
607,10761,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
608,10852,0,27,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
609,10607,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
610,10530,2,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
611,10754,6,1,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
612,10712,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
613,10621,0,17,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
614,10642,1,27,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
615,10824,3,27,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1
